Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Régularité;Commentaires
2013-07;Sud-Est;PARIS LYON;GRENOBLE;204;204;0;19;90.7;
2013-07;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;224;224;0;17;92.4;
2013-07;Atlantique;PARIS MONTPARNASSE;LAVAL;231;231;0;21;90.9;
2013-07;Atlantique;PARIS MONTPARNASSE;LE MANS;434;434;0;69;84.1;
2013-07;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;443;442;1;69;84.4;
2013-07;Nord;LILLE;LYON PART DIEU;310;310;0;48;84.5;Fortes chaleurs, orages, incendies et coupures de tension.
2013-07;Nord;LILLE;PARIS NORD;578;576;2;99;82.8;
2013-07;Sud-Est;LYON PART DIEU;PARIS LYON;540;540;0;36;93.3;
2013-07;Sud-Est;PARIS LYON;LYON PART DIEU;537;537;0;21;96.1;
2013-07;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;464;464;0;65;86.0;Des orages et fortes chaleurs, des vols de câbles et accidents de personne perturbent la circulation des TGV.
2013-07;Atlantique;ANGOULEME;PARIS MONTPARNASSE;357;357;0;63;82.4;Fortes chaleurs les 7 et 8. Fortes intempéries les 26 et 27. Fuite de gazole d'un train de fret. Pannes de train. Heurt d'animal.
2013-07;Sud-Est;PARIS LYON;PERPIGNAN;162;162;0;26;84.0;Des orages et fortes chaleurs, des vols de câbles et accidents de personne perturbent la circulation des TGV.
2013-07;Atlantique;PARIS MONTPARNASSE;POITIERS;503;502;1;31;93.8;
2013-07;Atlantique;PARIS MONTPARNASSE;RENNES;543;543;0;64;88.2;
2013-07;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;118;118;0;14;88.1;
2013-07;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;423;423;0;98;76.8;Fortes chaleurs les 7 et 8. Fortes intempéries les 26 et 27. Fuite de gazole d'un train de fret. Pannes de train.
2013-07;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;449;448;1;60;86.6;
2013-07;Sud-Est;PARIS LYON;TOULON;248;248;0;45;81.9;Des orages et fortes chaleurs, des vols de câbles et accidents de personne perturbent la circulation des TGV.
2013-07;Nord;ARRAS;PARIS NORD;321;320;1;55;82.8;
2013-07;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;231;231;0;9;96.1;
2013-07;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;235;235;0;14;94.0;
2013-07;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;687;686;1;109;84.1;Fortes chaleurs les 7 et 8. Fortes intempéries les 26 et 27. Fuite de gazole d'un train de fret. Pannes de train. Heurt d'animal.
2013-08;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;437;437;0;82;81.2;
2013-08;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;202;202;0;26;87.1;
2013-08;Sud-Est;DIJON VILLE;PARIS LYON;467;467;0;25;94.6;
2013-08;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;216;216;0;24;88.9;
2013-08;Nord;LILLE;LYON PART DIEU;308;308;0;26;91.6;
2013-08;Nord;LYON PART DIEU;LILLE;250;250;0;70;72.0;Défauts d'alimentation électrique à Lille et Lyon, accident de personne à Lille, heurts de Chevreuil du côté de Compiègne et d'Auxerre.
2013-08;Sud-Est;MONTPELLIER;LYON PART DIEU;347;346;1;84;75.7;Deux incidents caténaires, des vols de câbles, des heurts d'animaux sauvages ont fortement perturbé la circulation des TGV en août.
2013-08;Est;STRASBOURG;NANTES;52;52;0;4;92.3;
2013-08;Sud-Est;PERPIGNAN;PARIS LYON;167;167;0;22;86.8;
2013-08;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;119;119;0;10;91.6;
2013-08;Nord;ARRAS;PARIS NORD;324;324;0;30;90.7;
2013-08;Atlantique;VANNES;PARIS MONTPARNASSE;171;171;0;9;94.7;
2013-08;Atlantique;PARIS MONTPARNASSE;VANNES;212;212;0;18;91.5;
2013-09;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;365;365;0;53;85.5;
2013-09;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;361;361;0;55;84.8;
2013-09;Atlantique;PARIS MONTPARNASSE;BREST;143;143;0;10;93.0;
2013-09;Nord;PARIS NORD;DOUAI;178;178;0;14;92.1;
2013-09;Nord;DUNKERQUE;PARIS NORD;98;98;0;7;92.9;
2013-09;Sud-Est;GRENOBLE;PARIS LYON;210;210;0;14;93.3;
2013-09;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;194;194;0;9;95.4;
2013-09;Atlantique;PARIS MONTPARNASSE;LAVAL;200;199;1;16;92.0;
2013-09;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;190;190;0;21;88.9;
2013-09;Atlantique;PARIS MONTPARNASSE;LE MANS;388;387;1;44;88.6;
2013-09;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;402;402;0;31;92.3;
2013-09;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;383;383;0;32;91.6;
2013-09;Sud-Est;MONTPELLIER;PARIS LYON;296;296;0;31;89.5;
2013-09;Sud-Est;MULHOUSE VILLE;PARIS LYON;272;272;0;31;88.6;Plusieurs incidents ont provoqué des retards importants (incidents techniques, panne d'un TER, vol de câbles).
2013-09;Est;PARIS EST;NANCY;257;257;0;5;98.1;
2013-09;Sud-Est;PARIS LYON;NIMES;281;281;0;37;86.8;
2013-09;Sud-Est;ANNECY;PARIS LYON;122;122;0;6;95.1;
2013-09;Sud-Est;PARIS LYON;ANNECY;153;153;0;12;92.2;
2013-09;Atlantique;RENNES;PARIS MONTPARNASSE;487;487;0;42;91.4;
2013-09;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;372;372;0;72;80.6;
2013-05;Nord;ARRAS;PARIS NORD;339;339;0;31;90.9;
2013-05;Atlantique;VANNES;PARIS MONTPARNASSE;175;175;0;10;94.3;
2013-05;Sud-Est;AVIGNON TGV;PARIS LYON;384;384;0;69;82.0;
2013-06;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;404;404;0;58;85.6;Une partie des trains assurant cette desserte ont pour origine Nice. Ces trains ont donc déjà parcouru l'axe Nice-Marseille où plusieurs limitations de vitesse sur des zones de modernisation de l'infrastructure fragilisent la circulation.
2013-06;Atlantique;PARIS MONTPARNASSE;BREST;180;178;2;8;95.5;
2013-06;Nord;PARIS NORD;DOUAI;202;198;4;18;90.9;
2013-06;Nord;DUNKERQUE;PARIS NORD;85;82;3;3;96.3;
2013-06;Sud-Est;PARIS LYON;GRENOBLE;237;231;6;20;91.3;
2013-06;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;218;214;4;7;96.7;
2013-06;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;212;210;2;27;87.1;
2013-06;Nord;LILLE;LYON PART DIEU;303;295;8;25;91.5;
2013-06;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;609;596;13;139;76.7;Malgré un temps de parcours relativement court entre ces 2 gares, l'essentiel des trains assurant cette desserte sont origine de l'Ouest ou du Nord de la France et ont donc parcouru une très longue distance et souvent déjà accumulé du retard avant même d'assurer cette desserte située en fin de parcours du train
2013-06;Atlantique;RENNES;LYON PART DIEU;81;78;3;6;92.3;
2013-06;Atlantique;PARIS MONTPARNASSE;ANGOULEME;316;308;8;21;93.2;
2013-06;Sud-Est;MONTPELLIER;PARIS LYON;352;345;7;25;92.8;
2013-06;Sud-Est;NICE VILLE;PARIS LYON;188;183;5;43;76.5;Plusieurs limitations de vitesse sur des zones de modernisation de l'infrastructure ont fragilisé la circulation des trains sur l'axe Marseille-Nice.
2013-06;Sud-Est;NIMES;PARIS LYON;353;346;7;32;90.8;
2013-06;Atlantique;PARIS MONTPARNASSE;QUIMPER;135;134;1;12;91.0;
2013-06;Atlantique;RENNES;PARIS MONTPARNASSE;552;541;11;39;92.8;
2013-06;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;111;110;1;19;82.7;
2013-06;Atlantique;ST MALO;PARIS MONTPARNASSE;97;97;0;4;95.9;
2013-06;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;451;440;11;35;92.0;
2013-06;Atlantique;PARIS MONTPARNASSE;TOURS;142;138;4;15;89.1;
2013-06;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;256;252;4;22;91.3;
2013-06;Nord;PARIS NORD;ARRAS;333;325;8;24;92.6;
2013-06;Sud-Est;PARIS LYON;AVIGNON TGV;364;358;6;33;90.8;
2013-06;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;220;215;5;17;92.1;
2013-06;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;621;610;11;58;90.5;
2013-07;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;433;433;0;77;82.2;
2013-07;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;223;223;0;30;86.5;
2013-07;Nord;DUNKERQUE;PARIS NORD;91;91;0;9;90.1;
2013-07;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;217;217;0;27;87.6;
2013-07;Nord;LILLE;MARSEILLE ST CHARLES;150;150;0;53;64.7;Fortes chaleurs, orages, incendies et coupures de tension, incidents de personnes.
2013-07;Sud-Est;MONTPELLIER;LYON PART DIEU;345;345;0;107;69.0;Des orages et fortes chaleurs, des vols de câbles et accidents de personne perturbent la circulation des TGV.
2013-07;Sud-Est;PARIS LYON;MACON LOCHE;207;207;0;12;94.2;
2013-07;Est;METZ;PARIS EST;302;302;0;14;95.4;
2013-07;Atlantique;NANTES;PARIS MONTPARNASSE;572;571;1;72;87.4;Ralentissements pour fortes chaleurs, problèmes électriques lors des orages du 22 et incidents divers.
2013-07;Est;NANTES;STRASBOURG;51;51;0;10;80.4;
2013-07;Sud-Est;NIMES;PARIS LYON;375;375;0;72;80.8;
2013-07;Atlantique;POITIERS;PARIS MONTPARNASSE;503;503;0;58;88.5;Fortes chaleurs les 7 et 8. Fortes intempéries les 26 et 27. Fuite de gazole d'un train de fret. Pannes de train. Heurt d'animal.
2013-07;Est;REIMS;PARIS EST;213;212;1;14;93.4;
2013-07;Atlantique;PARIS MONTPARNASSE;ST MALO;60;60;0;2;96.7;
2013-07;Est;STRASBOURG;PARIS EST;452;451;1;45;90.0;
2013-07;Sud-Est;TOULON;PARIS LYON;323;323;0;74;77.1;Des orages et fortes chaleurs, des vols de câbles et accidents de personne perturbent la circulation des TGV.
2013-07;Sud-Est;AVIGNON TGV;PARIS LYON;437;437;0;109;75.1;Des orages et fortes chaleurs, des vols de câbles et accidents de personne perturbent la circulation des TGV.
2013-07;Sud-Est;BELLEGARDE (AIN);PARIS LYON;275;274;1;27;90.1;
2013-07;Sud-Est;PARIS LYON;BELLEGARDE (AIN);264;264;0;24;90.9;
2013-08;Nord;PARIS NORD;DOUAI;183;183;0;10;94.5;
2013-08;Nord;PARIS NORD;DUNKERQUE;139;139;0;10;92.8;
2013-08;Atlantique;LE MANS;PARIS MONTPARNASSE;461;461;0;66;85.7;
2013-08;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;439;439;0;27;93.8;
2013-08;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;635;635;0;141;77.8;Deux incidents caténaires, des vols de câbles, des heurts d'animaux sauvages et la chute d'une voiture sur les voies près de Marseille ont fortement perturbé la circulation des TGV en août.
2013-08;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;590;590;0;145;75.4;Deux incidents caténaires, des vols de câbles, des heurts d'animaux sauvages et la chute d'une voiture sur les voies près de Marseille ont fortement perturbé la circulation des TGV en août.
2013-08;Sud-Est;MACON LOCHE;PARIS LYON;179;179;0;26;85.5;
2013-08;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;487;487;0;45;90.8;
2013-08;Sud-Est;MONTPELLIER;PARIS LYON;367;367;0;47;87.2;
2013-08;Sud-Est;PARIS LYON;MONTPELLIER;367;367;0;34;90.7;
2013-08;Sud-Est;PARIS LYON;NIMES;362;362;0;37;89.8;
2013-08;Atlantique;QUIMPER;PARIS MONTPARNASSE;144;144;0;7;95.1;
2013-08;Sud-Est;ANNECY;PARIS LYON;138;138;0;12;91.3;
2013-08;Atlantique;RENNES;PARIS MONTPARNASSE;564;564;0;52;90.8;
2013-08;Atlantique;ST MALO;PARIS MONTPARNASSE;93;93;0;7;92.5;
2013-08;Sud-Est;PARIS LYON;TOULON;252;252;0;31;87.7;
2013-08;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;88;88;0;11;87.5;
2013-08;Atlantique;TOURS;PARIS MONTPARNASSE;171;171;0;18;89.5;
2013-08;Atlantique;PARIS MONTPARNASSE;TOURS;147;147;0;20;86.4;
2013-08;Nord;PARIS NORD;ARRAS;295;295;0;16;94.6;
2013-08;Sud-Est;PARIS LYON;BELLEGARDE (AIN);263;263;0;21;92.0;
2013-08;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;229;229;0;12;94.8;
2013-08;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;663;663;0;36;94.6;
2013-09;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;179;179;0;23;87.2;
2013-09;Nord;DOUAI;PARIS NORD;180;180;0;24;86.7;
2013-09;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;197;197;0;5;97.5;
2013-09;Nord;LILLE;LYON PART DIEU;269;269;0;34;87.4;
2013-09;Nord;LILLE;MARSEILLE ST CHARLES;130;130;0;35;73.1;Trois accidents de personnes et dérangements d'installations.
2013-09;Sud-Est;LYON PART DIEU;MONTPELLIER;353;353;0;80;77.3;Quatre accidents de personne, un vol de câbles et des incidents techniques suite à des orages ont fortement perturbé la circulation des TGV.
2013-09;Sud-Est;PARIS LYON;LYON PART DIEU;551;551;0;20;96.4;
2013-09;Atlantique;LYON PART DIEU;RENNES;27;27;0;1;96.3;
2013-09;Sud-Est;PARIS LYON;MULHOUSE VILLE;269;269;0;27;90.0;Plusieurs incidents ont provoqué des retards importants (incidents techniques, panne d'un TER, vol de câbles).
2013-09;Atlantique;POITIERS;PARIS MONTPARNASSE;428;428;0;33;92.3;
2013-09;Atlantique;QUIMPER;PARIS MONTPARNASSE;121;121;0;8;93.4;
2013-09;Atlantique;ST MALO;PARIS MONTPARNASSE;87;87;0;8;90.8;
2013-09;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;226;226;0;24;89.4;
2013-09;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;231;231;0;31;86.6;
2013-09;Sud-Est;AVIGNON TGV;PARIS LYON;338;338;0;36;89.3;
2013-09;Sud-Est;BELLEGARDE (AIN);PARIS LYON;234;234;0;19;91.9;
2013-09;Sud-Est;PARIS LYON;BELLEGARDE (AIN);217;217;0;18;91.7;
2013-10;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;419;419;0;61;85.4;
2013-10;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;225;223;2;22;90.1;
2013-10;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;226;226;0;26;88.5;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : le 1er octobre, dérangement de sémaphore à Champagné (72), le 6 juillet, a6/10 : Accident de personne à Mauves s/Loire (44).
2013-10;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;220;220;0;23;89.5;
2013-10;Atlantique;PARIS MONTPARNASSE;LE MANS;459;457;2;69;84.9;
2013-10;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;441;440;1;46;89.5;
2013-10;Nord;LILLE;LYON PART DIEU;299;299;0;36;88.0;
2013-10;Nord;MARSEILLE ST CHARLES;LILLE;63;63;0;9;85.7;
2013-10;Nord;PARIS NORD;LILLE;600;600;0;38;93.7;
2013-10;Sud-Est;LYON PART DIEU;MONTPELLIER;402;402;0;92;77.1;Six accidents de personne ont perturbé cette liaison en octobre.
2013-10;Sud-Est;PARIS LYON;MULHOUSE VILLE;316;316;0;14;95.6;
2013-10;Sud-Est;PARIS LYON;NICE VILLE;179;179;0;32;82.1;Travaux de rénovation de l'infrastructure sur la ligne à grande Vitesse et sur le tronçon Marseille-Nice.
2013-10;Sud-Est;PERPIGNAN;PARIS LYON;153;153;0;19;87.6;Six accidents de personne ont perturbé cette liaison en octobre.
2012-07;Atlantique;PARIS MONTPARNASSE;ST MALO;60;60;0;6;90.0;Le 27 juillet, les fortes intempéries ayant eu lieu sur l'ouest de la France ont fortement gêné la circulation de nos TGV sur la ligne à grande vitesse (inondation des gares de Vitré et Port Brillet, arbres sur les voies à Le Genest). Le TGV 8087 est retardé de 62 minutes à son arrivée à Saint-Malo.
2012-07;Atlantique;PARIS MONTPARNASSE;VANNES;216;216;0;19;91.2;
2012-07;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;648;648;0;41;93.7;
2012-08;Nord;DUNKERQUE;PARIS NORD;120;120;0;8;93.3;
2012-08;Sud-Est;PARIS LYON;GRENOBLE;196;196;0;15;92.3;
2012-08;Atlantique;PARIS MONTPARNASSE;LAVAL;234;234;0;11;95.3;
2012-08;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;446;445;1;33;92.6;
2012-08;Nord;MARSEILLE ST CHARLES;LILLE;128;128;0;39;69.5;Les circulations ont été impactées par des dérangements des installations ferroviaires et quelques difficultés liées aux rames TGV. Plusieurs accidents de personnes ont également marqué le mois d'août notamment sur la ligne à grande vitesse du Sud-Est les 16 et 30 août.
2012-08;Sud-Est;LYON PART DIEU;PARIS LYON;539;539;0;11;98.0;
2012-08;Est;METZ;PARIS EST;303;301;2;28;90.7;La quasi totalité des retards du mois d'août se sont produit le 16 août à cause d'un accident de personne à Vaires.
2012-08;Atlantique;ANGOULEME;PARIS MONTPARNASSE;343;343;0;50;85.4;
2012-08;Sud-Est;PARIS LYON;MONTPELLIER;398;398;0;25;93.7;
2012-08;Sud-Est;MULHOUSE VILLE;PARIS LYON;279;279;0;8;97.1;
2012-08;Est;NANCY;PARIS EST;291;289;2;10;96.5;La quasi totalité des retards du mois d'août se sont produit le 16 août à cause d'un accident de personne à Vaires.
2012-08;Est;NANTES;STRASBOURG;51;51;0;4;92.2;
2012-08;Sud-Est;PARIS LYON;PERPIGNAN;163;163;0;16;90.2;
2012-08;Atlantique;PARIS MONTPARNASSE;POITIERS;452;452;0;12;97.3;
2012-08;Atlantique;QUIMPER;PARIS MONTPARNASSE;143;143;0;7;95.1;
2012-08;Atlantique;TOURS;PARIS MONTPARNASSE;185;185;0;13;93.0;
2012-08;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;248;248;0;43;82.7;
2012-08;Sud-Est;PARIS LYON;BELLEGARDE (AIN);262;262;0;22;91.6;
2012-08;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;187;187;0;10;94.7;
2012-08;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;676;676;0;25;96.3;
2012-09;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;199;198;1;29;85.4;
2012-09;Sud-Est;PARIS LYON;GRENOBLE;224;224;0;11;95.1;
2012-09;Nord;LILLE;LYON PART DIEU;300;300;0;25;91.7;Circulation fortement dégradée le 3 septembre par un incident important qui s'est produit sur la ligne à grande vitesse au niveau de la gare d'Arras (incident touchant les installations caténaires avec de lourdes conséquences en termes de retard sur les trains).
2012-09;Nord;LYON PART DIEU;LILLE;269;269;0;40;85.1;Circulation fortement dégradée le 3 septembre par un incident important qui s'est produit sur la ligne à grande vitesse au niveau de la gare d'Arras (incident touchant les installations caténaires avec de lourdes conséquences en termes de retard sur les trains).
2012-09;Nord;LILLE;PARIS NORD;567;565;2;57;89.9;Circulation fortement dégradée le 3 septembre par un incident important qui s'est produit sur la ligne à grande vitesse au niveau de la gare d'Arras (incident touchant les installations caténaires avec de lourdes conséquences en termes de retard sur les trains).
2012-09;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;587;587;0;123;79.0;Fragilité de cette liaison liée à la longueur du parcours des trains assurant cette desserte.
2012-09;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;577;576;1;71;87.7;
2012-09;Atlantique;RENNES;LYON PART DIEU;81;81;0;6;92.6;
2012-09;Sud-Est;PARIS LYON;MACON LOCHE;175;175;0;7;96.0;
2012-09;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;498;498;0;25;95.0;
2012-09;Sud-Est;PARIS LYON;MULHOUSE VILLE;297;297;0;15;94.9;
2012-09;Est;NANTES;STRASBOURG;60;60;0;4;93.3;
2012-09;Sud-Est;PERPIGNAN;PARIS LYON;151;151;0;16;89.4;
2012-09;Atlantique;PARIS MONTPARNASSE;POITIERS;447;447;0;17;96.2;
2012-09;Atlantique;QUIMPER;PARIS MONTPARNASSE;144;144;0;11;92.4;
2012-09;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;94;94;0;17;81.9;
2012-09;Atlantique;PARIS MONTPARNASSE;VANNES;180;180;0;8;95.6;
2012-09;Sud-Est;BELLEGARDE (AIN);PARIS LYON;251;250;1;25;90.0;
2012-09;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;636;635;1;58;90.9;
2012-10;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;221;220;1;22;90.0;
2012-10;Atlantique;LE MANS;PARIS MONTPARNASSE;479;478;1;96;79.9;De nombreux chantiers ont eu lieu en octobre en amont du Mans générant par leur densité des retards sur les trains en raison de la réduction de la vitesse de circulation de ces derniers dans les zones de chantiers. Par ailleurs un nombre important d'événements ont un fort impact sur la régularité : problème de signalisation ferroviaire, accident de personne, branche tombée sur le fil d'alimentation électrique (caténaire) suite à mauvaise manipulation d'une entreprise d'élagage impliquant la nécessité de stopper la circulations des trains.
2012-10;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;447;443;4;30;93.2;
2012-10;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;504;495;9;35;92.9;
2012-10;Est;PARIS EST;NANCY;299;298;1;20;93.3;
2012-10;Sud-Est;PARIS LYON;NICE VILLE;167;164;3;31;81.1;D'importantes phases de travaux d'amélioration de l'infrastructure sur le tronçon Nice Marseille nécessitent la mise en place de limitations de vitesse qui réduisent la fluidité des circulations.
2012-10;Est;PARIS EST;REIMS;251;251;0;20;92.0;
2012-10;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;475;465;10;101;78.3;Les travaux de raccordement de la ligne à grande vitesse Sud-Europe-Atlantique à la ligne classique au Nord de Bordeaux et en amont de Saint-Pierre-des-Corps. la régénration des voies de la ligne à grande vitesse Atlantique ainsi que les travaux concernant l'alimentation électrique des voies. ont pu engendrer des retards sur nos trains. Par ailleurs un nombre important d'événements ont eu un fort impact. Le 1er, le TGV 8308 heurte un animal près de Vendôme, problème de signalisation ferroviaire près de Massy (91) le 6, accident de personne le 13, branche tombée sur le fil d'alimentation électrique (caténaire) suite à mauvaise manipulation d'une entreprise d'élagage impliquant la nécessité de stopper la circulations des trains dans les deux sens le 23, perte de contrôle d'une aiguille à Saint-Pierre nécessitant l'arrêt des circulations pendant sa réparation le 27.
2012-10;Nord;ARRAS;PARIS NORD;351;345;6;19;94.5;
2012-10;Sud-Est;AVIGNON TGV;PARIS LYON;379;375;4;46;87.7;
2012-10;Sud-Est;BELLEGARDE (AIN);PARIS LYON;265;263;2;25;90.5;
2012-10;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;243;240;3;16;93.3;
2012-10;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;664;658;6;95;85.6;
2012-10;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;666;661;5;37;94.4;
2012-11;Atlantique;PARIS MONTPARNASSE;BREST;154;154;0;9;94.2;
2012-11;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;197;197;0;46;76.6;Liaison assurée en grande partie par des TGV en provenance d'Italie dont la régularité est perfectible.
2012-11;Sud-Est;DIJON VILLE;PARIS LYON;443;443;0;37;91.6;
2012-11;Sud-Est;PARIS LYON;GRENOBLE;247;247;0;38;84.6;
2012-11;Atlantique;PARIS MONTPARNASSE;LAVAL;235;235;0;12;94.9;
2012-11;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;577;577;0;89;84.6;
2012-11;Sud-Est;PARIS LYON;MACON LOCHE;173;173;0;25;85.5;
2012-11;Atlantique;ANGOULEME;PARIS MONTPARNASSE;349;348;1;91;73.9;Importants travaux de raccordement de la ligne à grande vitesse Sud-Europe-Atlantique à la ligne classique entre Bordeaux et Tours ainsi que des travaux de régénération des voies de la ligne à grande vitesse atlantique entre Courtalain et Vendôme.
2012-11;Atlantique;PARIS MONTPARNASSE;ANGOULEME;321;321;0;31;90.3;
2012-11;Est;PARIS EST;NANCY;286;286;0;14;95.1;
2012-11;Sud-Est;PARIS LYON;NICE VILLE;153;153;0;30;80.4;
2012-11;Sud-Est;PARIS LYON;NIMES;340;340;0;50;85.3;
2012-11;Sud-Est;PARIS LYON;PERPIGNAN;154;154;0;15;90.3;
2012-11;Atlantique;QUIMPER;PARIS MONTPARNASSE;142;142;0;13;90.8;
2012-11;Atlantique;VANNES;PARIS MONTPARNASSE;167;167;0;15;91.0;
2012-11;Sud-Est;PARIS LYON;BELLEGARDE (AIN);256;256;0;73;71.5;La ligne du Haut Bugey a été particulièrement impactée par les intempéries de la fin du mois.
2012-12;Nord;PARIS NORD;DUNKERQUE;129;129;0;6;95.3;
2012-12;Atlantique;PARIS MONTPARNASSE;LAVAL;238;238;0;10;95.8;
2012-12;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;462;461;1;36;92.2;
2012-12;Sud-Est;LYON PART DIEU;PARIS LYON;632;632;0;28;95.6;
2012-12;Sud-Est;PARIS LYON;LYON PART DIEU;618;618;0;34;94.5;
2012-12;Atlantique;LYON PART DIEU;RENNES;31;31;0;1;96.8;
2012-12;Atlantique;RENNES;LYON PART DIEU;71;71;0;7;90.1;
2012-12;Sud-Est;MACON LOCHE;PARIS LYON;196;195;1;17;91.3;
2012-12;Sud-Est;PARIS LYON;MACON LOCHE;218;218;0;18;91.7;
2012-12;Atlantique;PARIS MONTPARNASSE;ANGOULEME;313;313;0;16;94.9;
2012-12;Sud-Est;MONTPELLIER;PARIS LYON;366;366;0;31;91.5;
2012-12;Sud-Est;PARIS LYON;NIMES;346;346;0;53;84.7;
2012-12;Sud-Est;PERPIGNAN;PARIS LYON;155;155;0;13;91.6;
2012-12;Atlantique;POITIERS;PARIS MONTPARNASSE;503;502;1;34;93.2;
2012-12;Sud-Est;ANNECY;PARIS LYON;154;153;1;13;91.5;
2012-12;Est;REIMS;PARIS EST;218;218;0;41;81.2;
2012-12;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;117;117;0;18;84.6;
2012-12;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;456;456;0;36;92.1;
2012-12;Nord;PARIS NORD;ARRAS;340;340;0;36;89.4;
2013-01;Atlantique;BREST;PARIS MONTPARNASSE;143;143;0;15;89.5;
